subscriber,channel_avg_views,channel_avg_like_rate,title_length,tag_density,desc_length,desc_keyword_count,title_upper_ratio,desc_has_youtube_link,desc_has_timestamp,channel_has_digit,channel_has_special,title_ends_with_punct,category_1,category_2,category_10,category_15,category_17,category_19,category_20,category_22,category_23,category_24,category_25,category_26,category_27,category_28,category_29,period_Afternoon,period_Dawn,period_Evening,period_Morning,log_views
1162073,2589743.333333333,0.001740798980494,50,0.32,486,0,0.14,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,11.86062020732818
202,1946.0,0.0041109969167523,23,0.2608695652173913,139,0,0.1304347826086956,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,7.5740450053721995
11,5454.0,0.011001100110011,17,0.1764705882352941,147,0,0.2941176470588235,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,8.604287898267172
1970,17594.0,0.0267704899397521,38,0.3947368421052631,923,1,0.131578947368421,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.775370049755686
16925,894787.0,0.0035673294314736,68,0.5,242,0,0.1029411764705882,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,13.704342097690127
2450096,56111957.0,0.0,15,0.3333333333333333,83,1,0.2,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,17.842859502858822
2516341,1649323.888888889,0.0270276152189843,46,0.3478260869565217,434,0,0.217391304347826,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,14.763616960910284
115478,4799533.0,0.0197087925012704,54,0.3888888888888889,919,1,0.1851851851851851,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,15.384029387831895
3212413,1266772.5294117648,0.011072779296658,77,0.6233766233766234,1296,0,0.2337662337662337,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,16.227331238816333
1446544,8881865.888888888,0.0100534169072536,57,0.3157894736842105,1982,1,0.1403508771929824,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,16.865441675704812
6287032,13781532.777777778,0.0257571605943525,54,0.6666666666666666,219,0,0.1481481481481481,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,16.596887488033964
3181914,496310.31707317074,0.0183924039936976,45,0.7333333333333333,1192,0,0.8,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,14.270152422172247
652202,5200097.4,0.0119652789294505,76,0.3684210526315789,1495,3,0.0921052631578947,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,16.578867737835537
59163,13769097.0,0.0013374544720209,80,0.2125,1142,0,0.15,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,17.044102943789333
1099202,2043845.2222222225,0.0117963428781883,53,0.6981132075471698,907,0,0.2264150943396226,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,16.247823155465152
112402,11135294.0,0.0013840676321613,51,0.4705882352941176,966,0,0.1372549019607843,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,16.225630351362636
34916,844292.0,0.006989288066214,80,0.25,598,0,0.1375,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,13.646254869731358
7510,829768.0,0.0049375247057008,81,0.0246913580246913,452,0,0.1358024691358024,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,13.628902627783448
160720,7594067.0,0.0181623032241771,41,0.4878048780487805,822,0,0.1707317073170731,1,0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,16.526595283569648
5292034,2042570.238095238,0.0235272607544283,29,1.3103448275862069,546,0,0.2413793103448276,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,14.7762039381597
94703,1092708.0,0.0270850034959019,15,0.2,821,3,0.0666666666666666,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,13.904170492003365
163289,8609476.0,0.0001216856804817,42,0.6428571428571429,533,1,0.2619047619047619,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,16.58210547820771
5355670,448077.0,0.0573629086072259,23,0.9130434782608696,1906,1,0.8260869565217391,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,13.01272260338509
6673117,4053802.4,0.0318163487796383,39,0.3846153846153846,220,0,0.2564102564102564,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,15.791638238160063
242880,188214.9583333333,0.0057446681012465,59,0.1864406779661017,410,0,0.0677966101694915,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,13.262759900998924
10786,598483.0,0.0270751215991097,48,0.0625,192,0,0.3958333333333333,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,13.302155070122401
2453494,4853359.090909091,0.0150847100015443,71,0.352112676056338,2285,1,0.1830985915492957,1,0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.585925885328532
164976,401645.5,0.0410965107304071,43,0.4186046511627907,755,1,0.2790697674418604,0,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,13.541232910116179
348,505444.0,0.0162589723094942,44,0.0,61,0,0.0227272727272727,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.133194508357986
2147756,639582.6666666666,0.0848438370870087,47,0.0638297872340425,507,0,0.1276595744680851,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13.232821876235484
2411265,240318.0,0.0137692557361496,35,0.2,417,0,0.1714285714285714,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,12.38972248643074
599310,320413.0,0.0090547719853433,55,0.0545454545454545,240,0,0.0727272727272727,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,12.023519061820055
229,393366.0,0.0041310128480854,63,0.2698412698412698,363,0,0.1428571428571428,1,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,12.882498297331185
114424,1370242.5,0.0120735792996516,18,2.055555555555556,519,0,0.1111111111111111,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,11.712939581295101
2039,214900.0,0.0021824104234527,47,0.3617021276595745,185,0,0.1276595744680851,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,12.277932735946903
13873,3831.0,0.0,35,0.8,616,1,0.1714285714285714,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,8.251142139090751
4231,957052.0,0.0002246481904849,41,0.1463414634146341,169,0,0.1219512195121951,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,13.771614050301807
229583,23932421.0,0.0001949656493173,39,0.0,104,0,0.1282051282051282,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,16.990744666630928
3346641,153798.22222222222,0.0080684034330117,56,0.2142857142857142,119,0,0.0535714285714285,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,11.762204489889063
3095131,363031.8378378378,0.0103496512622456,58,0.1724137931034483,173,0,0.0517241379310344,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,10.858267961190807
417019,389879.7272727273,0.0575744152738432,23,0.4782608695652174,311,0,0.1304347826086956,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,12.50773898078807
245559,122807.0,0.0538866598982537,58,0.3103448275862069,413,0,0.0517241379310344,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11.650545985703051
279058,1192305.5,0.017096437687907,74,0.027027027027027,624,1,0.1621621621621621,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,11.477526240618364
8707071,358841.45945945947,0.0149069922456819,43,0.7674418604651163,520,2,0.0930232558139534,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12.913591063389092
3808198,746531.5405405406,0.0320286602079481,52,0.5769230769230769,1619,0,0.0192307692307692,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,13.472184688766632
2644692,2139254.375,0.0364056452770774,47,0.5106382978723404,1058,0,0.1489361702127659,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,13.577396759574302
235454,213341.0,0.0042373477203163,48,0.4375,892,0,0.1666666666666666,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.270651790842573
1066078,615001.6428571428,0.0273317516231655,66,0.4545454545454545,913,6,0.1363636363636363,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,12.900703724567991
75164,292086.0,0.0044233547653773,51,0.2156862745098039,1022,0,0.1372549019607843,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.58480698207904
2495,899675.0,0.0002623169477867,28,0.8571428571428571,1806,1,0.1428571428571428,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,13.709789977490892
2169695,746745.0,0.0018748033130452,32,0.59375,925,0,0.15625,0,0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,13.52348037951898
5798004,759059.9,0.0191011437117227,38,0.631578947368421,2013,2,0.131578947368421,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,14.02691993231749
129063,562615.6666666666,0.0090694445718204,26,0.0,132,0,0.2692307692307692,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,10.75154226929242
640271,947014.9333333332,0.0320316355451393,82,0.2682926829268293,953,0,0.1341463414634146,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,12.359072663600037
4733,607467.0,0.0028429527859126,52,0.1346153846153846,161,1,0.1346153846153846,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13.31705477791235
62125,1193226.0,0.0012110027773447,41,0.1707317073170731,156,1,0.1219512195121951,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,13.992171959593334
28705,13312573.0,0.0017613424542348,22,0.2272727272727272,528,0,0.1818181818181818,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,16.404219560103915
985681,508246.5,0.024390184112227,64,0.640625,936,0,0.140625,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,13.0530090120149
1234,258506.0,0.0017755874138317,32,0.125,80,0,0.09375,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,12.462678051867659
15,2585.0,0.0027079303675048,77,0.2597402597402597,72,0,0.0519480519480519,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,7.857867559331803
23963,777777.0,0.0019555733841448,54,0.7592592592592593,180,1,0.1481481481481481,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,13.564196415397612
4960,59068.0,0.0,46,0.5434782608695652,759,1,0.1521739130434782,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,10.986461531090773
806079,2221968.0,0.0069136269808133,54,0.3518518518518518,354,0,0.1111111111111111,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,15.286324360446317
0,3721975.5,0.0011429391980927,45,0.2888888888888888,858,2,0.2444444444444444,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13.831606323329128
24847,26117.0,0.0451047210629092,36,0.1111111111111111,2265,1,0.1388888888888889,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10.170380010780352
77508,124022.0,0.0017093741432971,7,3.2857142857142856,220,1,0.1428571428571428,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,11.728222311258135
8044,1335741.0,0.0076429487453031,68,0.1323529411764706,541,0,0.1176470588235294,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14.104997500657408
82296,30260.0,0.0584600132187706,32,0.46875,603,1,0.3125,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10.317615033722944
48,3438.0,0.0052356020942408,36,0.5555555555555556,300,0,0.1388888888888889,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8.142936010432265
0,39595.0,0.0057583028160121,32,0.40625,111,0,0.09375,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,10.586483382039699
6120,5065.0,0.0420646759483237,45,0.7555555555555555,982,1,0.4444444444444444,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,8.083637203141548
0,4746434.5,0.0046556511389904,30,0.3666666666666666,200,1,0.1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,12.201271136713979
2516341,1649323.888888889,0.0270276152189843,39,0.2051282051282051,458,0,0.1794871794871795,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,16.048562597885276
246465,1598439.0,0.0084163361879934,87,0.4367816091954023,1017,0,0.2068965517241379,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,14.28453871158833
15769455,774775.5918367347,0.0230082039714776,68,0.5147058823529411,1353,0,0.1323529411764706,1,1,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.812816693520551
1659145,4308890.0,0.0287443499993171,22,0.0,1003,0,0.1363636363636363,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,13.569354232340991
1715948,1883544.3333333333,0.0624563795943677,24,1.2916666666666667,3944,1,0.125,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,14.18435040847516
521624,736193.0,0.0080916281464235,47,0.0851063829787234,47,0,0.1914893617021276,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,13.509248949934596
4932426,1964867.0,0.0683090644162055,20,0.9,615,1,0.2,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,14.28827412507522
59163,13769097.0,0.0013374544720209,88,0.2954545454545454,1054,0,0.1477272727272727,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,14.645850295898468
23760020,901079.5909090908,0.024119823656758,58,0.5517241379310345,255,0,0.1896551724137931,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,13.690516334075973
10098171,2783235.0,0.0365270850190092,65,0.4153846153846154,2808,1,0.1538461538461538,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,15.371101180496977
10647755,3083573.727272727,0.0323800898203207,20,0.4,240,0,0.15,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,14.371865606892381
82521,338870.3571428572,0.0036840326214915,60,0.3666666666666666,1050,1,0.0833333333333333,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,12.24855246509878
67933,720146.3333333334,0.0074087647374444,47,0.0851063829787234,278,0,0.0851063829787234,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,13.31030245964899
1819334,576468.5,0.0204191159597308,45,0.3111111111111111,560,1,0.0444444444444444,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.98413985106016
11954,494907.0,0.0033541655300894,32,0.28125,66,0,0.15625,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,13.112127165691122
1120852,1629053.0,0.0444116919461797,43,0.0930232558139534,2253,0,0.1860465116279069,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,14.303510036206031
2081261,506109.3076923077,0.0164479612721369,78,0.2692307692307692,544,0,0.1538461538461538,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,12.663544959796893
2098070,494270.8888888889,0.0358024871766281,69,0.5072463768115942,3169,1,0.1159420289855072,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,12.995134368685001
1096490,422703.4375,0.0486662829023724,48,0.2083333333333333,1092,0,0.1041666666666666,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,12.958181890152417
5542020,8406804.2,0.042690053497447,79,0.1392405063291139,68,0,0.2278481012658227,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,14.456938563988906
3095131,363031.8378378378,0.0103496512622456,48,0.1458333333333333,191,0,0.0208333333333333,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,10.972190310798094
76785,387029.0,0.0107455171896571,88,0.3295454545454545,2225,1,0.1136363636363636,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,12.270970477108017
2786000,909222.625,0.0108614046474356,58,0.5344827586206896,2045,1,0.2068965517241379,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,10.237528263965926
5495041,679432.0,0.0458624711884726,78,0.5128205128205128,2134,1,0.282051282051282,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,13.510002543286499
12481717,10000063.666666666,0.0422347482141405,47,0.0851063829787234,303,0,0.1276595744680851,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12.800161631244315
1508778,291502.0,0.0380649189370913,52,0.2692307692307692,248,0,0.1538461538461538,0,0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,12.582805576314923
2702088,445527.46341463417,0.0088203158270504,93,0.2903225806451613,1019,0,0.1397849462365591,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.055412533244297
3346641,153798.22222222222,0.0080684034330117,68,0.2794117647058823,338,0,0.1176470588235294,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,10.553648940919915
30030,475428.0,0.0114497505269401,78,0.2307692307692307,622,0,0.1538461538461538,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,13.349812844941008
647451,167600.61111111112,0.0094778843118847,73,0.4246575342465753,968,0,0.1917808219178082,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,11.394243275195912
2459221,289665.8181818182,0.0132198845237549,91,0.4725274725274725,1147,1,0.1208791208791208,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,11.54405584716679
13,14381.0,0.0027119115499617,41,0.0,90,1,0.1463414634146341,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,9.57373270366244
11133,45069.0,0.0087647276428622,82,0.0975609756097561,750,0,0.0609756097560975,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,10.939710120850858
2060009,255502.7619047619,0.030503501396367,38,0.3947368421052631,1103,1,0.131578947368421,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,11.387248856882227
7552015,315609.8333333333,0.0249499334620847,72,0.5,1523,1,0.125,1,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,11.13750447821044
890739,72937.7435897436,0.0266647232956329,68,0.5,1423,1,0.1470588235294117,1,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,10.702097743501133
206406,997873.0,0.0073456241425512,82,0.1829268292682926,289,0,0.1463414634146341,0,0,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,13.813382294818073
71451,130205.0,0.0428190668805913,28,0.8928571428571429,4763,2,0.1785714285714285,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,11.097000846398958
23053,22034.0,0.0022238358899882,62,0.1451612903225806,622,0,0.1290322580645161,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10.000387377276088
1659145,4308890.0,0.0287443499993171,24,0.0,922,0,0.1666666666666666,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,16.843644240208576
5542020,8406804.2,0.042690053497447,35,0.3428571428571428,303,0,0.2285714285714285,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16.61003364109372
2940431,1978147.75,0.020643940238252,87,0.264367816091954,355,0,0.1149425287356321,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,14.089183712127872
4652602,451389.3636363637,0.0360660668541297,17,0.7647058823529411,628,2,0.1764705882352941,1,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,13.85148851907571
4296125,1031004.8333333334,0.0259944821651777,42,0.8809523809523809,887,0,0.119047619047619,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,14.649368361194675
4978,1771153.0,0.0056906433266917,88,0.0,134,0,0.1931818181818181,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.38714186950621
333471,175129.0,0.0430672974715602,62,0.4354838709677419,1740,6,0.2741935483870967,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,12.255928907881604
1624384,422693.0,0.0139572778181562,16,0.375,217,0,0.1875,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,12.770584997135364
5029965,3341459.8571428573,0.0117782736356807,38,0.5,2197,1,0.4210526315789473,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,14.818582106917832
1420833,521638.875,0.0192508212676839,92,0.1630434782608695,1360,0,0.1956521739130435,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,14.343423950660577
1819334,576468.5,0.0204191159597308,20,0.8,711,1,0.15,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.832903725994784
3181914,496310.31707317074,0.0183924039936976,51,0.5294117647058824,1101,0,0.1372549019607843,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,11.881187024080848
1217638,137181.0,0.0502794029012639,43,0.3488372093023256,1084,2,0.813953488372093,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,11.924975511371747
7833372,264003.8,0.0780913604964877,47,0.3617021276595745,1345,1,0.0425531914893617,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,13.099219614726426
9945071,948458.8333333334,0.0499673162856633,43,0.7441860465116279,3416,2,0.3953488372093023,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14.65674104903619
339355,391902.0,0.0119958886719393,66,0.1818181818181818,140,0,0.0606060606060606,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,13.244400462857449
3965373,778957.8461538461,0.0139607657832364,52,0.6730769230769231,1589,0,0.173076923076923,0,1,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,12.389177229012033
10436890,742552.0,0.0626326506426486,39,0.0769230769230769,288,0,0.1538461538461538,0,0,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,13.517849527582907
23182596,1993920.2916666667,0.0205177698665922,98,0.3469387755102041,315,0,0.1224489795918367,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,15.001012216179408
434823,1114465.0,0.0229150309789899,45,0.2,338,1,0.1555555555555555,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,13.923885924388923
13608050,1542220.923076923,0.0288811929821356,51,0.5098039215686274,1365,1,0.1372549019607843,0,1,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,12.598469400134212
2632553,281941.0,0.0817450719079108,39,0.6923076923076923,842,1,0.2564102564102564,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,13.17619225448341
1968678,742237.3571428572,0.012217135429212,40,0.8,1280,1,0.15,1,1,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,10.95143792640201
3095131,363031.8378378378,0.0103496512622456,36,0.1111111111111111,488,0,0.0555555555555555,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,10.461788190326306
868150,2594869.0,0.0304277402828427,50,0.4,1576,3,0.18,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,14.769046976988149
2702088,445527.46341463417,0.0088203158270504,98,0.3775510204081632,899,0,0.1020408163265306,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13.942574833795884
476614,5519346.75,0.032929450964326,23,0.4347826086956521,640,0,0.1304347826086956,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,15.137238930902711
91786,56561.142857142855,0.0053987162456833,35,0.0285714285714285,156,0,0.1714285714285714,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,11.011637545684726
11259007,968348.564102564,0.0167169888225814,59,0.5932203389830508,2049,0,0.135593220338983,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10.984173452670783
383112,234525.5,0.0573114129174134,28,0.5714285714285714,441,1,0.1428571428571428,1,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.862708838312708
1329828,282693.2,0.0306538791026393,49,0.7755102040816326,870,1,0.3061224489795918,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.760512202725293
