"video_id","is_weekend","publish_hour","views","likes","comment_count","tag_appeared_in_title_count","tag_appeared_in_title_f","title_length","has_question","has_exclamation","tags_count","subscriber","interaction_rate","is_hot","is_weekend_f","has_question_f","has_exclamation_f","is_hot_f"
"lARpY0nIQx0",0,20,620687,39810,4110,1,"TRUE",25,1,0,20,3025247,0.0707603026968504,1,"0","1","0","1"
"t2rpj72GHN0",0,22,44733,278,368,1,"TRUE",91,0,0,20,73487,0.0144412402476919,0,"0","0","0","0"
"zHxHdNOuxgY",0,14,214028,19064,1423,3,"TRUE",27,0,0,6,242188,0.0957211206010429,1,"0","0","0","1"
"5NHxDBPxPGI",0,4,155176,7675,2081,2,"TRUE",26,0,1,8,556911,0.0628705469918029,1,"0","0","1","1"
"zFYFHQq6dgs",0,18,368859,7315,183,0,"FALSE",40,0,0,31,577026,0.0203275506358798,0,"0","0","0","0"
"Ra7MMVEe_s4",0,23,100888,3680,164,5,"TRUE",49,0,0,13,658161,0.0381016572833241,0,"0","0","0","0"
"yYeSzy30h5k",0,15,149034,740,60,7,"TRUE",79,0,0,44,2459221,0.00536790262624636,0,"0","0","0","0"
"9_lkVzzd6rE",0,14,237310,11899,873,2,"TRUE",68,0,0,23,1062478,0.0538198980236821,0,"0","0","0","0"
"vsPTqR5778Q",0,5,284598,12749,721,2,"TRUE",86,0,0,4,424665,0.0473299179895853,0,"0","0","0","0"
"UO5ktwPXsyM",0,15,472002,18772,1221,2,"TRUE",52,0,0,12,6091542,0.0423578713649518,0,"0","0","0","0"
"RsGqQC2tRRM",0,20,339738,8082,504,2,"TRUE",54,0,0,34,2871344,0.0252724158027657,0,"0","0","0","0"
"twdauWqqmrc",0,4,221837,2209,626,3,"TRUE",56,0,0,15,387132,0.0127796535293932,0,"0","0","0","0"
"obRG-2jurz0",0,9,357429,13341,1984,0,"FALSE",46,1,0,2,337511,0.0428756480307977,0,"0","1","0","0"
"RBNLxU98svQ",0,15,16417,153,23,0,"FALSE",56,0,0,2,20905,0.0107205945056953,0,"0","0","0","0"
"XUqRem0W8L8",0,16,19586636,809476,66540,1,"TRUE",41,0,0,28,172633,0.0447251891544827,0,"0","0","0","0"
"xYtsL9znopI",0,14,6010383,242098,11671,1,"TRUE",45,0,0,4,1992567,0.0422217685628353,0,"0","0","0","0"
"VwAnsAUYnw4",0,20,13882785,380406,26945,11,"TRUE",59,0,0,23,123148,0.0293421672956831,0,"0","0","0","0"
"jCb-WcxO5SU",0,14,1918478,60432,3320,1,"TRUE",54,0,0,12,457094,0.0332305087678879,0,"0","0","0","0"
"A9k89DYdHKQ",0,14,537822,6686,682,2,"TRUE",40,0,0,22,343017,0.0136996999007106,0,"0","0","0","0"
"cgYHbIEZWW8",0,18,389613,2430,2660,3,"TRUE",94,0,0,32,328272,0.0130642458028865,0,"0","0","0","0"
"_0ovuLsnU1A",1,1,2507969,40658,9763,5,"TRUE",34,0,0,25,1069029,0.0201043154839633,0,"1","0","0","0"
"p1tiCgVnCQ0",0,17,333553,4948,404,4,"TRUE",73,0,0,19,1676098,0.0160454260642237,0,"0","0","0","0"
"rZQepOFnYi8",0,17,1327815,32895,2020,0,"FALSE",70,0,1,16,1114778,0.0262950787572064,0,"0","0","1","0"
"xLtYmhj-0Kg",0,17,4266983,30762,4534,2,"TRUE",65,0,0,12,0,0.00827188671714886,0,"0","0","0","0"
"hlGm5tse8ek",0,18,201015,2146,3629,3,"TRUE",69,0,0,19,242880,0.0287291993134841,0,"0","0","0","0"
"GOALfmDp_Dg",0,13,272661,6596,1417,3,"TRUE",70,0,0,11,928880,0.0293881413183404,0,"0","0","0","0"
"jziRzx_rejw",0,1,951271,8067,739,2,"TRUE",95,0,0,16,1186609,0.00925708867399511,0,"0","0","0","0"
"SzB-tnaU0cM",0,18,295145,4891,340,2,"TRUE",39,0,0,27,145653,0.0177234918429924,0,"0","0","0","0"
"t50M1CM7E8s",0,23,127987,2170,409,6,"TRUE",83,0,1,39,1069169,0.0201504840335347,0,"0","0","1","0"
"m4-sL1r9i1I",0,5,1581379,109453,3772,9,"TRUE",44,0,0,13,12155465,0.0715989019710013,1,"0","0","0","1"
"4gIR_q89g9Q",0,22,301593,1214,192,4,"TRUE",53,0,0,10,452841,0.0046619119144012,0,"0","0","0","0"
"b03U6BYF9L0",0,17,846278,51118,14187,0,"FALSE",22,0,0,20,7518838,0.0771673138141367,1,"0","0","0","1"
"UgpL43chE-E",0,18,336953,2272,117,1,"TRUE",42,0,0,7,0,0.00709000958590664,0,"0","0","0","0"
"_KBc4B5JFoQ",0,0,3622209,117794,2785,6,"TRUE",60,0,0,9,1035708,0.0332888024959355,0,"0","0","0","0"
"P2kfIRZtTOI",0,14,94139,2748,137,9,"TRUE",66,0,0,46,23760020,0.0306461721496935,0,"0","0","0","0"
"3McYSX6jSIg",0,13,99732,1017,773,0,"FALSE",32,0,0,0,32426,0.01794810091044,0,"0","0","0","0"
"d54e3kcTlHM",0,15,565798,14884,608,3,"TRUE",53,0,0,20,367129,0.0273807966800872,0,"0","0","0","0"
"lJmDmfQOWVw",0,6,139884,8909,473,3,"TRUE",36,0,0,8,3008137,0.0670698578822453,1,"0","0","0","1"
"2rx8VHNG-DE",0,14,22871,195,403,3,"TRUE",32,0,0,26,951035,0.0261466485942897,0,"0","0","0","0"
"gDPr8Na24QU",0,17,3944791,106103,6264,3,"TRUE",68,0,0,21,1866109,0.0284849057909532,0,"0","0","0","0"
"BG0a04PX-zY",0,23,365455,2663,4834,1,"TRUE",53,0,0,7,3095131,0.0205141535893612,0,"0","0","0","0"
"X5YJU6_Mfpg",0,16,141366,15728,1734,0,"FALSE",12,0,0,21,1425639,0.123523336587298,1,"0","0","0","1"
"suEeS2v334I",0,5,69407,4331,269,4,"TRUE",81,0,0,9,96542,0.0662757358767848,1,"0","0","0","1"
"S_lN0-gtWF4",0,22,75124,708,124,8,"TRUE",47,0,0,31,189346,0.011075022629253,0,"0","0","0","0"
"VxWhgFU7nWE",0,20,189102,4759,176,4,"TRUE",79,0,0,27,614778,0.0260970270013009,0,"0","0","0","0"
"5y-tCo_v7pk",0,18,352319,0,1346,6,"TRUE",50,0,0,20,56734,0.00382040139759706,0,"0","0","0","0"
"Lok2EvthO-U",0,18,151626,9040,327,5,"TRUE",88,0,0,10,1470844,0.0617770039439146,1,"0","0","0","1"
"6vgGGAm7ANc",0,14,151902,2676,239,2,"TRUE",41,0,0,4,549417,0.0191900040815789,0,"0","0","0","0"
"RQZr2NgKPiU",0,9,5579079,365439,77462,0,"FALSE",66,0,0,8,1857155,0.0793860420331026,1,"0","0","0","1"
"bPNi_492aEQ",0,14,3598002,53461,2768,5,"TRUE",65,1,0,36,23760020,0.0156278401179321,0,"0","1","0","0"
"h_cfN1t3flE",0,23,839813,48283,3746,1,"TRUE",66,0,0,6,2168843,0.0619530776494291,1,"0","0","0","1"
"XzvHSMEBFjE",1,6,1012695,19719,1125,3,"TRUE",69,0,1,24,3975155,0.0205827025906122,0,"1","0","1","0"
"fCuvR9LEczE",1,7,263464,1090,992,1,"TRUE",53,0,0,4,44480,0.00790240791910849,0,"1","0","0","0"
"aBza5P5v2-I",1,13,183106,2648,244,2,"TRUE",70,0,0,27,8707071,0.0157941301759636,0,"1","0","0","0"
"QDSEpjjavhY",0,14,275276,8788,748,1,"TRUE",35,0,0,9,946822,0.0346415960708525,0,"0","0","0","0"
"M2xqMZ6b85w",0,14,309971,11844,792,1,"TRUE",39,0,0,24,417019,0.040765103832294,0,"0","0","0","0"
"52Y7NwbmOHY",0,15,72999,3859,729,1,"TRUE",46,0,0,25,46577,0.0628501760298086,1,"0","0","0","1"
"dVNZYskqdEc",0,23,107255,4092,165,7,"TRUE",74,0,0,27,2188912,0.039690457321337,0,"0","0","0","0"
"nQtcl7kCkzg",0,3,409118,5296,939,10,"TRUE",62,0,1,39,3212413,0.0152401018776979,0,"0","0","1","0"
"lCT0OaVqIQE",0,2,1464,3,4,2,"TRUE",100,0,0,5,91786,0.00478142076502732,0,"0","0","0","0"
"_k02Waw4WXk",0,15,29352,1610,155,2,"TRUE",26,0,0,5,93330,0.0601321886072499,1,"0","0","0","1"
"htWO0--MbQg",1,15,2300863,21014,4213,2,"TRUE",34,1,0,25,5376647,0.0109641469309559,0,"1","1","0","0"
"CP6aYDssDSE",1,16,2093619,38187,5490,0,"FALSE",32,0,0,29,1045509,0.0208619619902188,0,"1","0","0","0"
"V8d6oQPQmX0",1,18,502957,10847,2748,1,"TRUE",29,0,0,8,1568812,0.0270301437299809,0,"1","0","0","0"
"Oyq8Di01nN8",1,15,1133408,17097,3286,4,"TRUE",36,1,0,36,9133669,0.0179838151839408,0,"1","1","0","0"
"CefAPPIkB8E",1,11,181929,578,173,6,"TRUE",54,0,0,10,452841,0.00412798399375581,0,"1","0","0","0"
"V2fw7u1epLg",1,16,1730361,141794,19219,2,"TRUE",10,0,0,51,10286333,0.0930516811231876,1,"1","0","0","1"
"pi2Ri9-K3_E",1,15,720795,17477,3454,2,"TRUE",30,0,0,13,2882287,0.0290387696917986,0,"1","0","0","0"
"uwfIr6flLXk",1,17,3691273,88902,8060,10,"TRUE",47,0,0,24,2644692,0.0262679026991501,0,"1","0","0","0"
"hgtR0o6OjjU",1,5,262100,1875,524,11,"TRUE",67,0,0,18,2702088,0.00915299504006105,0,"1","0","0","0"
"sRbhD2unwBc",1,19,55614,470,87,6,"TRUE",58,0,0,29,279693,0.0100154637321538,0,"1","0","0","0"
"gtprpculjrQ",1,3,357946,2378,492,1,"TRUE",52,0,0,19,8707071,0.00801796919088354,0,"1","0","0","0"
"e7OQ_ayQTog",1,18,1283991,11195,1796,2,"TRUE",23,0,0,8,1461545,0.0101176721643688,0,"1","0","0","0"
"HwYMsqONPzE",1,9,175106,951,1746,1,"TRUE",42,0,0,8,3095131,0.0154020992998527,0,"1","0","0","0"
"UFXMfh5lKFs",1,16,53645,678,233,1,"TRUE",29,0,0,6,248068,0.0169820113710504,0,"1","0","0","0"
"Mmn0zFalrD4",1,14,345371,6015,988,3,"TRUE",68,0,1,39,1824589,0.0202767458761737,0,"1","0","1","0"
"VTVQUw1SJ2U",0,15,220428,1549,189,4,"TRUE",86,0,0,28,749228,0.00788466075090279,0,"0","0","0","0"
"BJDGBNFxO7o",0,17,847523,44077,3951,11,"TRUE",33,0,0,34,1107952,0.0566686685789058,0,"0","0","0","0"
"O4gJFUzmR8E",1,0,370239,7141,1280,2,"TRUE",51,0,1,10,132323,0.0227447675690567,0,"1","0","1","0"
"Bxhew4TpiAg",1,1,165099,16661,2451,7,"TRUE",56,0,1,35,2496693,0.11576084652239,1,"1","0","1","1"
"0XtCnGT0B20",0,23,162087,7293,644,1,"TRUE",90,0,0,20,2282860,0.0489675297833879,0,"0","0","0","0"
"QAt8kU3TQfQ",0,15,435859,16174,1704,5,"TRUE",57,0,0,31,1904153,0.0410178521035472,0,"0","0","0","0"
"XoAf_I3ULwE",0,18,60549,391,1011,1,"TRUE",91,0,0,5,188161,0.0231548002444301,0,"0","0","0","0"
"nHO50-7l-Vg",0,17,1666780,45710,2955,2,"TRUE",18,0,0,24,10647755,0.029197014603007,0,"0","0","0","0"
"LeobgOWgJmY",0,20,42239,1115,307,0,"FALSE",52,1,1,4,1521403,0.033665569734132,0,"0","1","1","0"
"KtlERZ5WnaU",0,22,460847,21236,1357,10,"TRUE",49,0,0,21,3338378,0.0490249475422429,0,"0","0","0","0"
"tx-9LkVIdz0",0,16,549996,13978,895,2,"TRUE",55,0,0,32,985681,0.0270420148510171,0,"0","0","0","0"
"sTfUSq8-9Jw",0,17,1132624,38124,1333,1,"TRUE",33,0,0,11,6205584,0.0348368037406942,0,"0","0","0","0"
"KGBv8oT5lwk",0,17,68885,2820,216,10,"TRUE",93,0,0,39,81399,0.0440734557595993,0,"0","0","0","0"
"-hg_VRwS5RI",0,17,116082,7449,1248,4,"TRUE",37,0,1,21,279844,0.0749211764097793,1,"0","0","1","1"
"o2e2B5wsFsQ",0,6,32744,473,54,5,"TRUE",58,0,0,7,870,0.0160945516735891,0,"0","0","0","0"
"CMA2iF6RuXk",0,12,2762839,14362,21507,6,"TRUE",47,0,0,20,2702088,0.0129826602273965,0,"0","0","0","0"
"QCjk_NPsIqU",0,7,6705850,171122,26323,0,"FALSE",61,0,0,3,5937292,0.0294436946844919,0,"0","0","0","0"
"nFpEuUY-zQ0",0,5,1721076,8388,1382,2,"TRUE",90,0,0,13,16988,0.00567668133191097,0,"0","0","0","0"
"f2MZnJlDJ4c",0,1,2684509,23689,2662,5,"TRUE",82,0,0,17,8707071,0.00981594772079364,0,"0","0","0","0"
"Ps7GzIV2KP0",0,14,536398,14139,3092,2,"TRUE",29,1,0,21,2098070,0.0321235351362235,0,"0","1","0","0"
"-8ZHXaGILlc",0,11,252542,760,111,4,"TRUE",55,0,0,14,452841,0.00344893126687838,0,"0","0","0","0"
"cy9W-ZywVPc",1,19,3042679,191479,31447,1,"TRUE",35,0,0,10,3497340,0.0732663550772198,1,"1","0","0","1"
"HUV1unZsiKE",0,12,114424,618,977,2,"TRUE",46,0,0,8,301758,0.0139393833461512,0,"0","0","0","0"
"DSG-zxGRkJw",0,16,334148,13772,901,1,"TRUE",45,0,0,7,1096490,0.0439116798544358,0,"0","0","0","0"
"YbQ-NgaCntk",0,15,313852,3530,200,5,"TRUE",84,0,0,34,2459221,0.0118845825420899,0,"0","0","0","0"
"JeRtUXTQ_aQ",0,13,1680396,47507,2289,4,"TRUE",21,0,0,7,1214545,0.0296334911532758,0,"0","0","0","0"
"scMSeVaE7Ao",1,19,331315,631,1056,0,"FALSE",51,0,0,0,64,0.0050918310369286,0,"1","0","0","0"
"JDkHmQEOkYo",0,1,348104,23899,1749,1,"TRUE",17,0,0,3,232414,0.0736791303748305,1,"0","0","0","1"
"WTyNJOXycQk",1,18,106337,5386,1063,7,"TRUE",48,1,1,51,412952,0.0606468115519528,1,"1","1","1","1"
"7u6rMOvvTzU",1,15,548892,23551,2675,4,"TRUE",20,0,0,34,1295228,0.0477798911261232,0,"1","0","0","0"
"j8rtMlDTJes",0,17,1042283,9260,583,3,"TRUE",92,0,0,17,1676098,0.00944369235610674,0,"0","0","0","0"
"-3nEHRN6IPg",0,16,266142,10697,1035,4,"TRUE",57,0,0,18,1689905,0.0440817308053595,0,"0","0","0","0"
"QO9SS1NS6MM",0,17,65707,1960,482,4,"TRUE",47,0,0,35,1866109,0.0371649900315035,0,"0","0","0","0"
"7efwdTlRvvs",0,23,7189,15,14,7,"TRUE",55,0,0,15,1185,0.0040339407428015,0,"0","0","0","0"
"dBPRS4mVT3g",0,22,35123,103,60,3,"TRUE",80,0,0,17,1006866,0.0046408336417732,0,"0","0","0","0"
"CYZkT8gbiEk",0,20,55611,666,133,4,"TRUE",57,0,0,24,2018112,0.0143676610742479,0,"0","0","0","0"
"BuFrAmdWveY",0,18,161456,4724,138,3,"TRUE",41,0,0,35,4823,0.0301134674462392,0,"0","0","0","0"
"fFjkYIgmZnA",0,20,66369,2520,564,6,"TRUE",86,0,1,33,2027927,0.0464674772860824,0,"0","0","1","0"
"AHIcMK_7-Us",0,17,49462,198,24,1,"TRUE",31,0,0,1,282774,0.0044882940439125,0,"0","0","0","0"
"GABCneYEE84",0,18,2693629,70629,10757,3,"TRUE",32,0,0,30,6366779,0.0302142574200085,0,"0","0","0","0"
"qZHycHI3F1Q",0,22,18094162,632830,35617,7,"TRUE",45,0,0,43,27998379,0.0369426890286491,0,"0","0","0","0"
"V5cOvyDpWfM",0,1,21005589,59281,65181,3,"TRUE",65,0,0,23,684919,0.00592518495910779,0,"0","0","0","0"
"ObvUP5YxAKg",0,14,1277833,6447,9963,2,"TRUE",75,0,0,4,53601,0.0128420536955925,0,"0","0","0","0"
"aFuA50H9uek",0,22,3680427,66530,15937,0,"FALSE",18,0,0,7,824219,0.0224069109372364,0,"0","0","0","0"
"r4qSDOHeWjk",0,16,887547,26592,1910,4,"TRUE",75,0,0,28,2871344,0.0321132289332283,0,"0","0","0","0"
"OpsHLG657lM",0,2,689798,3377,2044,4,"TRUE",76,0,0,10,3346641,0.00785882243787312,0,"0","0","0","0"
"BFWI0GQZA14",0,17,1628628,44765,2697,1,"TRUE",26,0,0,8,10647755,0.0291423210211294,0,"0","0","0","0"
"Sbp8MmSc2kQ",0,22,451602,10960,1773,3,"TRUE",74,0,0,17,2081261,0.0281951807122201,0,"0","0","0","0"
"doFpACkiZ2Q",0,16,135325,1472,395,4,"TRUE",56,0,0,26,3181914,0.0137964160354702,0,"0","0","0","0"
"_IuEg3xbDA0",0,15,3254707,80651,6042,2,"TRUE",52,0,0,31,2018112,0.0266361918292491,0,"0","0","0","0"
"bgV4A0GGBnQ",0,11,255806,764,147,5,"TRUE",55,0,0,13,452841,0.00356129254200449,0,"0","0","0","0"
"KNxUDJ8_qI0",0,20,1959703,143641,9121,2,"TRUE",25,0,0,16,707439,0.077951607973249,1,"0","0","0","1"
"NSrNn5LuxxQ",0,14,232904,968,1812,0,"FALSE",71,0,0,8,150769,0.0119362484113626,0,"0","0","0","0"
"1kEoS9WwpmA",0,15,414854,16969,1041,5,"TRUE",58,0,0,42,129814,0.0434128633205899,0,"0","0","0","0"
"fZwwcwfbmdo",0,19,1349950,5601,10265,2,"TRUE",48,0,0,10,599310,0.0117530278899218,0,"0","0","0","0"
"UYZ1WjJI1NM",0,14,361213,5221,423,6,"TRUE",41,0,0,38,23760020,0.0156251297710769,0,"0","0","0","0"
"X2BfTXIwABo",0,15,400237,9618,2447,2,"TRUE",33,0,0,8,6287032,0.030144639301214,0,"0","0","0","0"
"Ecd4eA067P0",0,14,617155,19872,3844,3,"TRUE",51,0,0,6,2516341,0.0384279475982533,0,"0","0","0","0"
"0vXLU9BnDPc",0,18,128412,3241,154,3,"TRUE",71,0,0,27,833314,0.0264383390960346,0,"0","0","0","0"
"oWdLorlbhfU",0,6,118151,257,343,1,"TRUE",23,0,0,11,9423,0.00507824732757234,0,"0","0","0","0"
"DmTcVy7Ng-g",0,18,79591,5147,402,2,"TRUE",63,0,0,30,882394,0.0697189380708874,1,"0","0","0","1"
"5cKQHtO6wyk",0,15,757991,6431,1371,14,"TRUE",82,0,0,30,2702088,0.0102929982018256,0,"0","0","0","0"
"Ga7thDlGbs8",0,21,41253,356,1349,1,"TRUE",39,0,0,9,188161,0.041330327491334,0,"0","0","0","0"
"r87aoVq4gZg",0,11,184390,1840,132,5,"TRUE",47,0,0,22,55338,0.0106947231411682,0,"0","0","0","0"
"Hndpk6A4VcE",0,21,90730,5983,1855,7,"TRUE",51,1,0,31,2533984,0.0863881847239061,1,"0","1","0","1"
"pVgx8pYpwRE",0,16,254444,7119,863,3,"TRUE",46,0,0,7,4551034,0.0313703604722454,0,"0","0","0","0"
"w4C4aSHUtE0",0,6,1095505,7011,399,5,"TRUE",76,0,1,31,899996,0.0067640038155919,0,"0","0","1","0"
"UCrMn3LLMVU",0,9,1542832,31386,733,6,"TRUE",87,0,0,16,924651,0.0208182096300829,0,"0","0","0","0"
"4EIvK9XsFRo",0,20,94234,4721,451,3,"TRUE",68,1,0,15,3889712,0.0548846488528557,0,"0","1","0","0"
"jS9q7Tu_G0o",0,0,1115398,65162,10512,5,"TRUE",48,0,0,12,7058098,0.0678448410343214,1,"0","0","0","1"
"PLtyqLPx_8M",1,22,97945,372,83,6,"TRUE",88,0,0,37,2406117,0.00464546429118383,0,"1","0","0","0"
"gmfH2LBCdaY",1,19,184312,12436,1290,4,"TRUE",45,0,0,20,2683631,0.0744715482442814,1,"1","0","0","1"
"L5hl45NIAhc",0,0,58234,396,176,0,"FALSE",67,0,0,0,247582,0.00982244049867775,0,"0","0","0","0"
"SNHc2PxY8lY",1,17,602853,27880,1551,4,"TRUE",96,0,0,22,640271,0.048819529802456,0,"1","0","0","0"
"3yy-dKTmyOo",1,2,7628116,85230,13141,5,"TRUE",51,0,0,9,9420289,0.0128958447931311,0,"1","0","0","0"
"cik0lYDZa7c",0,2,24186,124,20,5,"TRUE",84,0,1,17,100331,0.00595385760357231,0,"0","0","1","0"
"rJQYzX6Bgio",1,15,520338,20927,2230,1,"TRUE",40,0,0,15,1716488,0.044503764860533,0,"1","0","0","0"
"Wv0MKHbtcQQ",1,19,442716,30499,15770,7,"TRUE",38,0,0,36,3141857,0.104511695985688,1,"1","0","0","1"
"kl_jxVID3PE",0,18,369260,26493,1179,4,"TRUE",63,0,0,26,2282860,0.0749390673238369,1,"0","0","0","1"
"h-nmLbZorLE",0,18,172551,578,30,3,"TRUE",58,0,0,14,820012,0.00352359592236498,0,"0","0","0","0"
"hN8mNXa3ICo",0,17,1220106,27221,1202,1,"TRUE",36,0,0,21,6205584,0.0232955169468882,0,"0","0","0","0"
"-CS84oCtjvc",0,18,1114313,21968,2777,0,"FALSE",42,0,0,20,2463229,0.0222065075073162,0,"0","0","0","0"
"vll33KEoCcc",0,13,165612,600,55,3,"TRUE",33,0,0,4,4016,0.00395502741347245,0,"0","0","0","0"
"ad_higXixRA",0,14,2841864,55049,4420,8,"TRUE",51,0,0,36,23760020,0.0209260541672649,0,"0","0","0","0"
"A9YcrloL3oE",0,22,3611833,277570,37011,1,"TRUE",4,0,0,50,10286333,0.0870973270358845,1,"0","0","0","1"
"-C_rvt0SwLE",0,17,11773962,397715,20481,5,"TRUE",36,0,0,8,10199977,0.0355187149406462,0,"0","0","0","0"
"I5X3vC-XsU0",0,15,493621,6787,1465,3,"TRUE",48,0,0,32,3181914,0.0167172790460698,0,"0","0","0","0"
"kCg5D8KMqk4",0,23,999640,46663,9601,2,"TRUE",26,0,0,30,7346576,0.0562842623344404,0,"0","0","0","0"
"xe6o4ex7-YA",0,8,4270738,54459,2771,6,"TRUE",56,0,0,27,11259007,0.0134004942471301,0,"0","0","0","0"
"qvZybtmE5RY",0,17,655615,7753,3833,0,"FALSE",20,0,0,3,1624384,0.0176719568649284,0,"0","0","0","0"
"ByeyFfOHgQA",0,20,2579421,91743,20462,2,"TRUE",45,0,1,30,6039808,0.0435000723030479,0,"0","0","1","0"
"ZQcaYYHqrUY",0,4,1478788,41635,7180,2,"TRUE",75,0,0,25,2940431,0.0330101407368737,0,"0","0","0","0"
"tXlbRhkQaVc",0,19,224803,6774,1550,2,"TRUE",25,0,0,6,87149,0.0370279756053078,0,"0","0","0","0"
"Oa0tSw2iV5o",0,2,1492918,42804,12378,0,"FALSE",59,0,0,34,3965373,0.0369625123416022,0,"0","0","0","0"
"hpsugpjc3dE",0,12,2126462,16939,1467,0,"FALSE",49,0,0,0,2182,0.00865569194276691,0,"0","0","0","0"
"JSoLPm6a2yo",0,16,195473,1958,1693,4,"TRUE",95,0,0,9,381107,0.0186777713546116,0,"0","0","0","0"
"yawznhmT8x8",0,19,1146176,26211,1115,5,"TRUE",22,0,0,34,14889874,0.023841015690435,0,"0","0","0","0"
"E_ViwNxUldw",0,20,772190,11909,1437,6,"TRUE",33,0,0,34,685994,0.0172833111021899,0,"0","0","0","0"
"bqFjyo7I8fY",0,3,2979195,164829,12512,3,"TRUE",41,0,0,22,13551673,0.0595264828250584,0,"0","0","0","0"
"0FBYDz1_EPs",0,12,159410,631,190,6,"TRUE",70,0,0,17,452841,0.00515024151558873,0,"0","0","0","0"
"k1xvol1SCx8",0,8,2559730,139744,4861,5,"TRUE",75,0,0,14,4551034,0.0564922862958203,0,"0","0","0","0"
"dRtqFjYYUY0",0,3,1745260,73628,6138,2,"TRUE",43,0,1,18,5887416,0.0457043649656785,0,"0","0","1","0"
"ChqXsD5L8Ac",0,16,376264,5087,1081,3,"TRUE",35,0,0,7,1461545,0.0163927455191036,0,"0","0","0","0"
"dJgoTcyrFZ4",0,5,265096,5109,5676,1,"TRUE",61,1,0,7,649778,0.0406833750792166,0,"0","1","0","0"
"oOZ_Q6qzXuw",0,16,1110127,21698,7503,2,"TRUE",48,0,0,16,1414188,0.026304197627839,0,"0","0","0","0"
"SJNdBNxNGno",0,22,181521,6742,771,2,"TRUE",39,0,1,15,725479,0.0413891505666011,0,"0","0","1","0"
"2B1sY4NecnI",0,14,102834,873,1569,8,"TRUE",66,0,0,30,791390,0.023747009743859,0,"0","0","0","0"
"38dYSj3F-Lo",0,14,88560,1111,2128,2,"TRUE",38,0,0,6,3095131,0.0365740740740741,0,"0","0","0","0"
"1DQ9UTz5j8o",0,22,536775,39673,4280,9,"TRUE",51,0,0,33,3006038,0.0818834707279586,1,"0","0","0","1"
"JQkjAhmvITI",0,15,335194,25007,2072,5,"TRUE",56,0,0,28,543377,0.0807860522563053,1,"0","0","0","1"
"fHZe0PJf8HA",0,23,78433,1882,413,0,"FALSE",53,0,0,5,759637,0.029260642841661,0,"0","0","0","0"
"_6lGaYh71g4",0,10,402402,15946,2709,1,"TRUE",20,1,1,14,1319982,0.0463591135232926,0,"0","1","1","0"
"qDDNcyOhqCI",0,20,84173,2424,683,1,"TRUE",59,0,0,14,435897,0.0369120739429508,0,"0","0","0","0"
"_s1M-rkDO8Q",0,18,61665,1216,113,5,"TRUE",48,0,0,19,125215,0.0215519338360496,0,"0","0","0","0"
"sQ0HnQq9IvE",0,20,48523,1248,395,2,"TRUE",67,0,0,21,1521403,0.0338602312305505,0,"0","0","0","0"
"uu99R0zAUEw",0,2,1696151,28043,2580,6,"TRUE",83,0,0,34,23182596,0.0180544067126099,0,"0","0","0","0"
"iDN7xlv3xxM",1,18,479182,36495,2556,3,"TRUE",73,0,0,26,1145860,0.0814951312862336,1,"1","0","0","1"
"dAfqL3Hts_U",0,16,36457,1170,560,4,"TRUE",66,0,0,10,116972,0.0474531640014263,0,"0","0","0","0"
"ARuS950sgXM",0,6,53198,234,104,0,"FALSE",27,0,0,8,242880,0.00635362231662844,0,"0","0","0","0"
"OgcqNuWfFFA",1,19,207648,7048,521,1,"TRUE",12,0,0,10,303140,0.0364511095700416,0,"1","0","0","0"
"PCRgGZXDGCY",1,1,164241,429,343,0,"FALSE",71,0,0,8,141085,0.0047004097637009,0,"1","0","0","0"
"AMiXme4bMUk",1,16,150908,7092,924,6,"TRUE",30,0,0,46,742236,0.0531184562779972,0,"1","0","0","0"
"3LJh6TReA5w",1,23,28448,611,62,1,"TRUE",72,0,0,9,35698,0.0236571991001125,0,"1","0","0","0"
"T2LAd43JoP4",0,12,667005,15954,5607,1,"TRUE",46,0,0,26,3808198,0.0323250950142803,0,"0","0","0","0"
"xLvkFer6aOY",0,17,546200,11337,625,5,"TRUE",83,0,0,11,587231,0.0219004027828634,0,"0","0","0","0"
"tGRzz0oqgUE",0,17,4121390,105303,8359,3,"TRUE",51,0,0,25,343017,0.027578559660697,0,"0","0","0","0"
"EAGhzuitLXU",0,16,6542791,201028,8845,8,"TRUE",59,0,0,21,28676937,0.032076983660337,0,"0","0","0","0"
"HoSWvxeBiWc",0,12,1194979,12344,1612,3,"TRUE",50,0,0,12,452841,0.0116788663231739,0,"0","0","0","0"
"ZO4CMPCmFDE",0,0,1642462,41986,3079,3,"TRUE",67,0,0,13,3094,0.0274374688729481,0,"0","0","0","0"
"d-HPZL6AU64",0,19,4236930,199729,17488,5,"TRUE",55,0,0,21,4169227,0.0512675451329146,0,"0","0","0","0"
"jr8L_hJcCM4",0,14,1696551,48689,2195,8,"TRUE",37,0,0,41,23760020,0.0299926144277419,0,"0","0","0","0"
"-p-PToD2URA",0,14,1891032,40715,2789,0,"FALSE",11,0,0,0,1659145,0.023005427724121,0,"0","0","0","0"
"4AtOU0dDXv8",0,4,2036792,29446,38936,1,"TRUE",56,0,0,9,3095131,0.0335733840274314,0,"0","0","0","0"
"UaAHl_m_ybk",0,0,3738646,262753,31844,6,"TRUE",43,0,0,8,3969847,0.0787977786610447,1,"0","0","0","1"
